"","common_name","total_count","...1","list_ID","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"4871","House Wren",60,3789,"S99445679","Troglodytes aedon",2021-12-26,09:14:00,3,55,"US-FL",26.6612389,-82.1529253,40,12,2021
"4872","House Wren",60,3790,"S99824071","Troglodytes aedon",2021-12-20,12:06:00,1,82,"US-FL",25.396439,-80.566581,45,12,2021
"4873","House Wren",60,3791,"S98050443","Troglodytes aedon",2021-11-25,08:10:00,1,55,"US-CA",33.091669,-117.2960981,101,11,2021
"4874","House Wren",60,3792,"S17637124","Troglodytes aedon",2014-03-28,14:30:00,1,300,"US-NM",33.802,-106.88,2,3,2014
"4875","House Wren",60,3793,"S17931688","Troglodytes aedon",2014-04-17,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"4876","House Wren",60,3794,"S18310479","Troglodytes aedon",2014-05-09,18:00:00,2,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"4877","House Wren",60,3795,"S18337590","Troglodytes aedon",2014-05-11,09:30:00,1,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"4878","House Wren",60,3796,"S23140528","Troglodytes aedon",2015-04-30,07:00:00,4,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"4879","House Wren",60,3797,"S23197329","Troglodytes aedon",2015-05-03,07:00:00,12,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"4880","House Wren",60,3798,"S23471799","Troglodytes aedon",2015-05-13,08:00:00,4,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"4881","House Wren",60,3799,"S35959752","Troglodytes aedon",2017-04-14,17:47:00,1,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"4882","House Wren",60,3800,"S36118134","Troglodytes aedon",2017-04-20,07:00:00,1,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"4883","House Wren",60,3801,"S36198905","Troglodytes aedon",2017-04-23,08:13:00,1,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"4884","House Wren",60,3802,"S36305628","Troglodytes aedon",2017-04-27,06:56:00,1,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"4885","House Wren",60,3803,"S36497526","Troglodytes aedon",2017-05-02,18:56:00,1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"4886","House Wren",60,3804,"S36636292","Troglodytes aedon",2017-05-07,07:34:00,2,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"4887","House Wren",60,3805,"S36956314","Troglodytes aedon",2017-05-18,07:04:00,1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"4888","House Wren",60,3806,"S37374545","Troglodytes aedon",2017-06-04,07:53:00,1,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"4889","House Wren",60,3807,"S89689436","Troglodytes aedon",2021-06-05,17:55:00,1,85,"US-MO",38.6383932,-90.267979,56,6,2021
"4890","House Wren",60,3808,"S19893404","Troglodytes aedon",2014-09-21,07:45:00,1,120,"US-MO",38.636316,-90.296545,149,9,2014
"4891","House Wren",60,3809,"S23065952","Troglodytes aedon",2015-04-26,07:00:00,10,180,"US-MO",38.636316,-90.296545,142,4,2015
"4892","House Wren",60,3810,"S89709965","Troglodytes aedon",2021-06-06,07:02:00,1,49,"US-MO",38.636316,-90.296545,15,6,2021
"4893","House Wren",60,3811,"S20264632","Troglodytes aedon",2014-10-18,09:30:00,1,0,"US-MO",38.6369864,-90.2632856,6,10,2014
"4894","House Wren",60,3812,"S107970844","Troglodytes aedon",2022-04-24,17:14:00,1,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"4895","Ruby-throated Hummingbird",60,932,"S1730545","Archilochus colubris",2004-08-21,16:00:00,1,120,"US-VT",43.7615212,-73.3468035,6,8,2004
"4896","Ruby-throated Hummingbird",60,933,"S37110002","Archilochus colubris",2017-05-24,07:40:00,1,80,"US-VT",43.77954,-73.29591,50,5,2017
"4897","Ruby-throated Hummingbird",60,934,"S18555256","Archilochus colubris",2014-05-25,08:40:00,3,300,"US-MO",38.482151,-90.8242569,91,5,2014
"4898","Ruby-throated Hummingbird",60,935,"S24003666","Archilochus colubris",2015-06-21,07:00:00,1,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"4899","Ruby-throated Hummingbird",60,936,"S89739368","Archilochus colubris",2021-06-06,11:44:00,1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"4900","Ruby-throated Hummingbird",60,937,"S56762852","Archilochus colubris",2019-05-25,11:55:00,1,116,"US-OK",36.182195,-96.2300591,29,5,2019
"4901","Ruby-throated Hummingbird",60,938,"S56506454","Archilochus colubris",2019-05-19,15:59:00,1,66,"US-OK",36.2081998,-96.0600758,47,5,2019
"4902","Ruby-throated Hummingbird",60,939,"S69480437","Archilochus colubris",2020-05-14,09:21:00,1,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"4903","Ruby-throated Hummingbird",60,940,"S90831933","Archilochus colubris",2021-06-26,14:26:00,1,71,"US-OK",36.2081998,-96.0600758,48,6,2021
"4904","Ruby-throated Hummingbird",60,941,"S18948766","Archilochus colubris",2014-06-29,11:00:00,1,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"4905","Ruby-throated Hummingbird",60,942,"S89601041","Archilochus colubris",2021-06-04,10:56:00,1,121,"US-IN",39.7967658,-86.7772937,41,6,2021
"4906","Ruby-throated Hummingbird",60,943,"S36840463","Archilochus colubris",2017-05-13,05:30:00,1,90,"US-MO",38.661,-90.758,79,5,2017
"4907","Ruby-throated Hummingbird",60,944,"S38281523","Archilochus colubris",2017-07-23,08:50:00,2,182,"US-MO",38.6078608,-90.489826,70,7,2017
"4908","Ruby-throated Hummingbird",60,945,"S18346956","Archilochus colubris",2014-05-11,18:30:00,1,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"4909","Ruby-throated Hummingbird",60,946,"S18375175","Archilochus colubris",2014-05-13,08:20:00,1,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"4910","Ruby-throated Hummingbird",60,947,"S23197329","Archilochus colubris",2015-05-03,07:00:00,3,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"4911","Ruby-throated Hummingbird",60,948,"S23471799","Archilochus colubris",2015-05-13,08:00:00,3,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"4912","Ruby-throated Hummingbird",60,949,"S24840940","Archilochus colubris",2015-08-30,07:00:00,6,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"4913","Ruby-throated Hummingbird",60,950,"S36305628","Archilochus colubris",2017-04-27,06:56:00,1,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"4914","Ruby-throated Hummingbird",60,951,"S36310000","Archilochus colubris",2017-04-27,11:46:00,1,41,"US-MO",38.6389068,-90.2853806,21,4,2017
"4915","Ruby-throated Hummingbird",60,952,"S36497526","Archilochus colubris",2017-05-02,18:56:00,1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"4916","Ruby-throated Hummingbird",60,953,"S36636292","Archilochus colubris",2017-05-07,07:34:00,1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"4917","Ruby-throated Hummingbird",60,954,"S38541052","Archilochus colubris",2017-08-08,07:05:00,4,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"4918","Ruby-throated Hummingbird",60,955,"S19755048","Archilochus colubris",2014-09-06,17:00:00,1,60,"US-MO",38.636316,-90.296545,84,9,2014
"4919","Ruby-throated Hummingbird",60,956,"S19761146","Archilochus colubris",2014-09-07,08:30:00,3,180,"US-MO",38.636316,-90.296545,105,9,2014
"4920","Ruby-throated Hummingbird",60,957,"S19893404","Archilochus colubris",2014-09-21,07:45:00,8,120,"US-MO",38.636316,-90.296545,149,9,2014
"4921","Ruby-throated Hummingbird",60,958,"S89709965","Archilochus colubris",2021-06-06,07:02:00,1,49,"US-MO",38.636316,-90.296545,15,6,2021
"4922","Ruby-throated Hummingbird",60,959,"S18317547","Archilochus colubris",2014-05-10,07:30:00,2,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"4923","Ruby-throated Hummingbird",60,960,"S23326412","Archilochus colubris",2015-05-09,07:00:00,2,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"4924","Ruby-throated Hummingbird",60,961,"S36840529","Archilochus colubris",2017-05-13,19:00:00,1,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"4925","Ruby-throated Hummingbird",60,962,"S37165903","Archilochus colubris",2017-05-26,18:09:00,1,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"4926","Ruby-throated Hummingbird",60,963,"S88192658","Archilochus colubris",2021-05-15,12:31:00,2,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"4927","Ruby-throated Hummingbird",60,964,"S68330982","Archilochus colubris",2020-05-03,10:37:00,1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"4928","Northern Parula",59,5979,"S67802026","Setophaga americana",2020-04-25,11:48:00,1,140,"US-OK",36.783717,-98.18573,64,4,2020
"4929","Northern Parula",59,5980,"S36840514","Setophaga americana",2017-05-13,10:40:00,1,275,"US-MO",38.8636,-92.4504,515,5,2017
"4930","Northern Parula",59,5981,"S36840501","Setophaga americana",2017-05-13,10:20:00,1,20,"US-MO",38.8992369,-92.4644539,22,5,2017
"4931","Northern Parula",59,5982,"S1666285","Setophaga americana",2004-04-23,13:30:00,1,210,"US-FL",26.375442,-81.6040206,37,4,2004
"4932","Northern Parula",59,5983,"S85318603","Setophaga americana",2021-04-11,09:50:00,1,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"4933","Northern Parula",59,5984,"S18555256","Setophaga americana",2014-05-25,08:40:00,3,300,"US-MO",38.482151,-90.8242569,91,5,2014
"4934","Northern Parula",59,5985,"S44577908","Setophaga americana",2018-04-14,15:50:00,1,208,"US-MO",38.482151,-90.8242569,222,4,2018
"4935","Northern Parula",59,5986,"S19828501","Setophaga americana",2014-09-13,16:00:00,1,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"4936","Northern Parula",59,5987,"S1665531","Setophaga americana",2004-04-22,NA,1,0,"US-FL",27.1818195,-81.358746,15,4,2004
"4937","Northern Parula",59,5988,"S1735451","Setophaga americana",2004-09-15,17:15:00,1,60,"US-FL",27.4455426,-81.2784342,12,9,2004
"4938","Northern Parula",59,5989,"S107972603","Setophaga americana",2017-07-04,12:35:00,1,97,"US-MO",38.4228376,-90.6987113,25,7,2017
"4939","Northern Parula",59,5990,"S89739368","Setophaga americana",2021-06-06,11:44:00,1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"4940","Northern Parula",59,5991,"S1671140","Setophaga americana",2004-05-02,16:00:00,2,60,"US-FL",25.1758333,-80.3694444,7,5,2004
"4941","Northern Parula",59,5992,"S67472235","Setophaga americana",2020-04-18,16:29:00,3,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"4942","Northern Parula",59,5993,"S85336951","Setophaga americana",2021-04-11,12:28:00,1,100,"US-OK",35.9549428,-96.7256498,69,4,2021
"4943","Northern Parula",59,5994,"S1663299","Setophaga americana",2004-04-10,07:30:00,1,270,"US-FL",27.6327266,-82.718157,14,4,2004
"4944","Northern Parula",59,5995,"S18948766","Setophaga americana",2014-06-29,11:00:00,6,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"4945","Northern Parula",59,5996,"S89601041","Setophaga americana",2021-06-04,10:56:00,1,121,"US-IN",39.7967658,-86.7772937,41,6,2021
"4946","Northern Parula",59,5997,"S55479893","Setophaga americana",2019-04-27,12:53:00,1,78,"US-OK",36.2179826,-95.7992634,35,4,2019
"4947","Northern Parula",59,5998,"S36840471","Setophaga americana",2017-05-13,07:00:00,1,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"4948","Northern Parula",59,5999,"S36840463","Setophaga americana",2017-05-13,05:30:00,2,90,"US-MO",38.661,-90.758,79,5,2017
"4949","Northern Parula",59,6000,"S37773842","Setophaga americana",2017-06-24,11:52:00,1,79,"US-MO",38.5474,-90.4319,28,6,2017
"4950","Northern Parula",59,6001,"S45094421","Setophaga americana",2018-04-29,09:15:00,1,136,"US-MO",38.5094049,-90.588381,34,4,2018
"4951","Northern Parula",59,6002,"S17855769","Setophaga americana",2014-04-12,08:45:00,1,120,"US-MO",38.690995,-90.2349186,200,4,2014
"4952","Northern Parula",59,6003,"S17931688","Setophaga americana",2014-04-17,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"4953","Northern Parula",59,6004,"S18164541","Setophaga americana",2014-05-01,08:30:00,1,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"4954","Northern Parula",59,6005,"S23197329","Setophaga americana",2015-05-03,07:00:00,2,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"4955","Northern Parula",59,6006,"S29265867","Setophaga americana",2016-04-27,08:00:00,1,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"4956","Northern Parula",59,6007,"S35811314","Setophaga americana",2017-04-09,07:47:00,1,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"4957","Northern Parula",59,6008,"S36118134","Setophaga americana",2017-04-20,07:00:00,1,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"4958","Northern Parula",59,6009,"S36636292","Setophaga americana",2017-05-07,07:34:00,1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"4959","Northern Parula",59,6010,"S36956314","Setophaga americana",2017-05-18,07:04:00,1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"4960","Northern Parula",59,6011,"S17750325","Setophaga americana",2014-04-05,07:45:00,1,120,"US-MO",38.636316,-90.296545,126,4,2014
"4961","Northern Parula",59,6012,"S23065952","Setophaga americana",2015-04-26,07:00:00,2,180,"US-MO",38.636316,-90.296545,142,4,2015
"4962","Northern Parula",59,6013,"S23073614","Setophaga americana",2015-04-26,13:30:00,1,90,"US-MO",38.6129807,-90.2593803,15,4,2015
"4963","Northern Parula",59,6014,"S18038813","Setophaga americana",2014-04-20,07:30:00,2,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"4964","Northern Parula",59,6015,"S88192658","Setophaga americana",2021-05-15,12:31:00,1,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"4965","Northern Parula",59,6016,"S66369682","Setophaga americana",2020-03-29,09:31:00,1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"4966","Northern Parula",59,6017,"S106694384","Setophaga americana",2022-04-10,09:00:00,1,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"4967","Northern Parula",59,6018,"S68330982","Setophaga americana",2020-05-03,10:37:00,1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"4968","Northern Parula",59,6019,"S54964350","Setophaga americana",2019-04-14,17:06:00,1,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"4969","Northern Parula",59,6020,"S106718425","Setophaga americana",2022-04-10,11:33:00,2,102,"US-OK",36.1385187,-96.2190977,21,4,2022
"4970","Northern Parula",59,6021,"S107971136","Setophaga americana",2022-04-10,10:25:00,2,46,"US-OK",36.1389808,-96.2487557,13,4,2022
"4971","Baltimore Oriole",58,5444,"S46841341","Icterus galbula",2018-06-27,13:30:00,1,30,"US-VT",43.9138656,-73.1877568,21,6,2018
"4972","Baltimore Oriole",58,5445,"S37097000","Icterus galbula",2017-05-23,14:06:00,3,50,"US-VT",44.097019,-73.3420451,44,5,2017
"4973","Baltimore Oriole",58,5446,"S37110002","Icterus galbula",2017-05-24,07:40:00,1,80,"US-VT",43.77954,-73.29591,50,5,2017
"4974","Baltimore Oriole",58,5447,"S46841669","Icterus galbula",2018-06-26,07:45:00,1,120,"US-VT",43.77954,-73.29591,61,6,2018
"4975","Baltimore Oriole",58,5448,"S36840514","Icterus galbula",2017-05-13,10:40:00,4,275,"US-MO",38.8636,-92.4504,515,5,2017
"4976","Baltimore Oriole",58,5449,"S36840501","Icterus galbula",2017-05-13,10:20:00,1,20,"US-MO",38.8992369,-92.4644539,22,5,2017
"4977","Baltimore Oriole",58,5450,"S37035538","Icterus galbula",2017-05-21,11:15:00,1,55,"US-NJ",40.8030808,-74.4555728,33,5,2017
"4978","Baltimore Oriole",58,5451,"S18178852","Icterus galbula",2014-05-02,08:15:00,1,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"4979","Baltimore Oriole",58,5452,"S18284435","Icterus galbula",2014-05-08,08:20:00,4,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"4980","Baltimore Oriole",58,5453,"S18310479","Icterus galbula",2014-05-09,18:00:00,2,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"4981","Baltimore Oriole",58,5454,"S18337590","Icterus galbula",2014-05-11,09:30:00,1,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"4982","Baltimore Oriole",58,5455,"S18375175","Icterus galbula",2014-05-13,08:20:00,2,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"4983","Baltimore Oriole",58,5456,"S23229762","Icterus galbula",2015-05-03,18:00:00,3,20,"US-MO",38.6389068,-90.2853806,10,5,2015
"4984","Baltimore Oriole",58,5457,"S36118134","Icterus galbula",2017-04-20,07:00:00,4,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"4985","Baltimore Oriole",58,5458,"S36305628","Icterus galbula",2017-04-27,06:56:00,2,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"4986","Baltimore Oriole",58,5459,"S36497526","Icterus galbula",2017-05-02,18:56:00,1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"4987","Baltimore Oriole",58,5460,"S36840525","Icterus galbula",2017-05-13,18:00:00,1,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"4988","Baltimore Oriole",58,5461,"S37374545","Icterus galbula",2017-06-04,07:53:00,1,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"4989","Baltimore Oriole",58,5462,"S45158368","Icterus galbula",2018-05-01,18:23:00,1,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"4990","Baltimore Oriole",58,5463,"S45233334","Icterus galbula",2018-05-03,13:54:00,1,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"4991","Baltimore Oriole",58,5464,"S89689436","Icterus galbula",2021-06-05,17:55:00,2,85,"US-MO",38.6383932,-90.267979,56,6,2021
"4992","Baltimore Oriole",58,5465,"S18317547","Icterus galbula",2014-05-10,07:30:00,1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"4993","Baltimore Oriole",58,5466,"S23326412","Icterus galbula",2015-05-09,07:00:00,2,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"4994","Baltimore Oriole",58,5467,"S18250965","Icterus galbula",2014-05-04,08:45:00,12,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"4995","Baltimore Oriole",58,5468,"S23175611","Icterus galbula",2015-05-02,06:50:00,1,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"4996","Baltimore Oriole",58,5469,"S68100906","Icterus galbula",2020-04-30,09:33:00,2,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"4997","Baltimore Oriole",58,5470,"S68330982","Icterus galbula",2020-05-03,10:37:00,2,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"4998","Snowy Egret",58,1447,"S67802026","Egretta thula",2020-04-25,11:48:00,1,140,"US-OK",36.783717,-98.18573,64,4,2020
"4999","Snowy Egret",58,1448,"S99408820","Egretta thula",2021-12-25,09:38:00,1,212,"US-FL",25.9793,-81.4109,114,12,2021
"5000","Snowy Egret",58,1449,"S99654122","Egretta thula",2021-12-28,09:19:00,2,115,"US-FL",27.8035911,-80.426723,90,12,2021
"5001","Snowy Egret",58,1450,"S17760108","Egretta thula",2014-04-05,18:00:00,1,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"5002","Snowy Egret",58,1451,"S18044118","Egretta thula",2014-04-23,12:00:00,1,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"5003","Snowy Egret",58,1452,"S18178852","Egretta thula",2014-05-02,08:15:00,1,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"5004","Snowy Egret",58,1453,"S18346956","Egretta thula",2014-05-11,18:30:00,1,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"5005","Snowy Egret",58,1454,"S18767759","Egretta thula",2014-06-12,08:30:00,5,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"5006","Snowy Egret",58,1455,"S22729778","Egretta thula",2015-04-06,18:30:00,1,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"5007","Snowy Egret",58,1456,"S23140528","Egretta thula",2015-04-30,07:00:00,1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"5008","Snowy Egret",58,1457,"S36118134","Egretta thula",2017-04-20,07:00:00,1,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"5009","Snowy Egret",58,1458,"S36198905","Egretta thula",2017-04-23,08:13:00,1,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"5010","Snowy Egret",58,1459,"S36305628","Egretta thula",2017-04-27,06:56:00,3,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"5011","Snowy Egret",58,1460,"S36310000","Egretta thula",2017-04-27,11:46:00,1,41,"US-MO",38.6389068,-90.2853806,21,4,2017
"5012","Snowy Egret",58,1461,"S36497526","Egretta thula",2017-05-02,18:56:00,1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"5013","Snowy Egret",58,1462,"S36840525","Egretta thula",2017-05-13,18:00:00,2,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"5014","Snowy Egret",58,1463,"S36956314","Egretta thula",2017-05-18,07:04:00,2,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"5015","Snowy Egret",58,1464,"S37297406","Egretta thula",2017-05-31,18:29:00,1,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"5016","Snowy Egret",58,1465,"S37374545","Egretta thula",2017-06-04,07:53:00,1,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"5017","Snowy Egret",58,1466,"S38541052","Egretta thula",2017-08-08,07:05:00,1,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"5018","Snowy Egret",58,1467,"S89715685","Egretta thula",2021-06-06,08:01:00,2,74,"US-MO",38.6389068,-90.2853806,57,6,2021
"5019","Snowy Egret",58,1468,"S38628943","Egretta thula",2017-08-13,15:48:00,27,55,"US-MO",38.5605873,-90.2872912,164,8,2017
"5020","Willet",58,1129,"S36840514","Tringa semipalmata",2017-05-13,10:40:00,1,275,"US-MO",38.8636,-92.4504,515,5,2017
"5021","Willet",58,1130,"S99561680","Tringa semipalmata",2021-12-21,10:56:00,45,4,"US-FL",25.137089,-80.9324605,76,12,2021
"5022","Willet",58,1131,"S98050443","Tringa semipalmata",2021-11-25,08:10:00,12,55,"US-CA",33.091669,-117.2960981,101,11,2021
"5023","American Redstart",56,5945,"S46841341","Setophaga ruticilla",2018-06-27,13:30:00,1,30,"US-VT",43.9138656,-73.1877568,21,6,2018
"5024","American Redstart",56,5946,"S99317161","Setophaga ruticilla",2021-12-23,10:25:00,1,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"5025","American Redstart",56,5947,"S19828501","Setophaga ruticilla",2014-09-13,16:00:00,1,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"5026","American Redstart",56,5948,"S1735451","Setophaga ruticilla",2004-09-15,17:15:00,1,60,"US-FL",27.4455426,-81.2784342,12,9,2004
"5027","American Redstart",56,5949,"S1671135","Setophaga ruticilla",2004-05-02,07:00:00,2,120,"US-FL",24.6602308,-81.2735188,6,5,2004
